Date,Open,High,Low,Close,Adj Close,Volume
2001-08-27,49.6693,49.966099,48.903999,49.247601,24.168804,8393595.0
2001-08-28,49.0289,49.622501,48.763401,48.864899,23.980988,6607053.0
2001-08-29,48.732201,50.020699,48.716499,49.7318,24.406429,22202932.0
2001-08-30,49.5522,50.200401,49.200699,49.841099,24.460066,12676155.0
2001-08-31,49.7318,49.8255,48.349499,48.5994,23.850685,18010319.0
2001-09-03,48.576,49.200699,48.576,48.841499,23.969501,7393152.0
2001-09-04,48.8727,49.419399,48.2089,49.099201,24.095974,10225024.0
2001-09-05,48.888302,49.356899,48.3885,48.5994,23.850685,5396561.0
2001-09-06,49.6693,49.6693,48.341702,48.669701,23.885193,7756946.0
2001-09-07,48.9977,48.9977,47.802799,48.060501,23.586216,9357051.0
2001-09-10,47.951199,48.326,47.365501,47.506001,23.314095,5781874.0
2001-09-11,47.7169,47.951199,47.326401,47.646599,23.383089,6708267.0
2001-09-12,46.0769,47.092098,43.117001,46.5298,22.835009,15902904.0
2001-09-13,46.8578,47.326401,44.991299,45.3428,22.252476,9235452.0
2001-09-14,45.561401,45.561401,40.813202,40.813202,20.029528,14441588.0
2001-09-17,39.399601,41.4692,37.642502,41.023998,20.132978,45743903.0
2001-09-18,40.6101,43.499699,39.048199,39.540199,19.404787,39790510.0
2001-09-19,40.6101,40.844398,37.978298,38.563999,18.925705,24689327.0
2001-09-20,37.783001,38.345299,36.205502,37.4706,18.389112,27954254.0
2001-09-21,36.4944,36.549099,33.729801,33.839199,16.60696,33594584.0
2001-09-24,33.971901,35.432301,33.519001,34.542,16.951866,46586995.0
2001-09-25,35.159,35.7682,31.8008,32.269402,15.836563,45588223.0
2001-09-26,32.784901,35.502602,32.784901,35.479198,17.411806,41965182.0
2001-09-27,33.573601,38.236,33.573601,37.751801,18.527111,61439070.0
2001-09-28,38.111,41.5317,37.251999,41.328602,20.282465,66648702.0
2001-10-01,41.234901,42.4063,39.563599,40.539799,19.895351,93381145.0
2001-10-03,40.7663,40.906898,37.814301,38.517101,18.902691,45691826.0
2001-10-04,38.899799,39.954102,38.040798,38.962299,19.121174,68159604.0
2001-10-05,38.891998,40.141499,38.048599,39.1497,19.213144,32659157.0
2001-10-08,37.798698,39.9776,37.5644,39.415199,19.343445,47510009.0
2001-10-09,39.829201,40.266499,38.923199,39.532398,19.400959,47355398.0
2001-10-10,39.3606,41.203701,39.3606,40.321201,19.788076,41393004.0
2001-10-11,40.6101,41.969002,40.6101,41.453602,20.343809,36343732.0
2001-10-12,41.726898,42.609402,41.4067,41.7113,20.47028,40153107.0
2001-10-15,41.484798,43.218601,41.078701,42.734299,20.972326,30329607.0
2001-10-16,42.937401,43.249802,42.429798,42.734299,20.972326,20744741.0
2001-10-17,42.952999,44.780499,42.640598,44.444698,21.811724,27299345.0
2001-10-18,43.687099,43.812099,42.812401,43.101398,21.152487,19341078.0
2001-10-19,43.031101,43.499699,42.7187,43.187302,21.194643,17789591.0
2001-10-22,43.226398,44.264999,42.1721,42.609402,20.911036,19295288.0
2001-10-23,43.218601,43.366901,42.679699,42.937401,21.072006,12135950.0
2001-10-24,43.4216,43.4216,41.328602,41.539501,20.385969,21901503.0
2001-10-25,42.0159,42.094002,40.883499,41.219299,20.228827,12681251.0
2001-10-29,41.547298,42.234501,40.1572,40.680401,19.964355,13948966.0
2001-10-30,39.985401,40.2509,39.227798,39.446499,19.358805,15863952.0
2001-10-31,39.673,40.368,38.774899,39.7355,19.500635,49085907.0
2001-11-01,40.141499,41.063099,39.868198,40.719501,19.983549,25010469.0
2001-11-02,40.688202,42.0159,40.617901,41.0709,20.155993,20245735.0
2001-11-05,41.141201,41.141201,40.180599,40.844398,20.044838,15698778.0
2001-11-06,41.391102,41.703499,40.414902,41.000599,20.121496,15412376.0
2001-11-07,41.4692,41.625401,40.0322,40.469601,19.860901,10187992.0
2001-11-08,40.453899,40.992802,39.3372,40.719501,19.983549,19007240.0
2001-11-09,41.156799,41.617599,40.657001,41.242699,20.240313,15823976.0
2001-11-12,41.3755,42.0783,41.125599,41.578499,20.405109,12689913.0
2001-11-13,41.547298,42.094002,41.125599,41.93,20.577608,14686612.0
2001-11-14,42.4688,42.914001,42.3517,42.671902,20.941704,5639377.0
2001-11-15,42.640598,43.687099,42.484402,43.429401,21.313454,14318695.0
2001-11-19,44.374401,47.7794,44.374401,47.677799,23.398405,32477106.0
2001-11-20,48.4198,48.576,44.983501,45.4599,22.309944,20271921.0
2001-11-21,45.608299,47.209301,44.905399,45.9832,22.566761,18561913.0
2001-11-22,46.0769,46.607899,45.311501,45.592701,22.37512,14402355.0
2001-11-23,45.608299,46.311199,44.475899,45.592701,22.37512,16480126.0
2001-11-26,46.186199,47.123402,45.959702,46.639198,22.888704,16773424.0
2001-11-27,47.1702,47.623199,45.420898,45.7957,22.474743,12694433.0
2001-11-28,45.7957,45.959702,44.561798,45.381802,22.271618,14806855.0
2001-11-29,45.295898,45.577099,44.671101,45.288101,22.225636,11155604.0
2001-12-03,45.467701,45.873798,44.671101,45.366199,22.26396,12247460.0
2001-12-04,45.608299,47.014,45.452099,46.6236,22.881042,15749196.0
2001-12-05,47.662201,49.325699,47.482601,48.9352,24.015488,20895817.0
2001-12-06,49.981701,50.684601,47.8106,48.411999,23.75872,22243158.0
2001-12-07,48.4198,49.325699,48.4198,48.732201,23.915865,13897274.0
2001-12-10,48.576,49.9739,48.576,49.2085,24.149611,9402367.0
2001-12-11,49.200699,49.645901,48.2714,48.490101,23.797054,10545154.0
2001-12-12,48.888302,49.966099,48.279202,48.576,23.839207,11684092.0
2001-12-13,48.8493,49.8255,46.178398,48.576,23.839207,26367727.0
2001-12-14,48.576,48.732201,47.677799,48.466599,23.785519,8569883.0
2001-12-18,48.4198,49.130402,47.263901,48.286999,23.69738,9897070.0
2001-12-19,49.0289,49.0289,47.951199,48.216702,23.662876,16319191.0
2001-12-20,48.185501,48.732201,47.263901,48.466599,23.785519,11274656.0
2001-12-21,47.638802,48.654099,47.638802,48.4744,23.789345,6449292.0
2001-12-24,47.794998,48.794601,47.638802,48.529099,23.816191,6340837.0
2001-12-26,48.404099,48.888302,47.388901,47.919899,23.517218,4261266.0
2001-12-27,47.638802,47.865299,46.576698,47.209301,23.168484,16364481.0
2001-12-28,46.8578,47.623199,45.171001,47.154598,23.141638,13561029.0
2001-12-31,47.482601,48.240101,46.639198,47.826199,23.471233,7429408.0
2002-01-01,47.623199,48.248001,47.263901,47.638802,23.379265,4409538.0
2002-01-02,47.490398,47.794998,47.014,47.420101,23.271935,4379472.0
2002-01-03,47.638802,47.943401,46.115898,46.303299,22.723852,10104512.0
2002-01-04,47.014,50.879799,46.545399,50.145699,24.60955,28667936.0
2002-01-07,49.8255,51.629501,49.560001,49.981701,24.529072,19441716.0
2002-01-08,50.145699,50.762699,49.294399,49.645901,24.364277,10531088.0
2002-01-09,49.981701,52.402699,49.372501,51.2859,25.169121,39945774.0
2002-01-10,51.5592,52.269901,50.231602,50.708,24.885511,15695398.0
2002-01-11,51.075001,52.3246,49.677101,51.0438,25.050308,19328260.0
2002-01-14,51.699799,53.730301,50.333099,50.872002,24.965992,30006813.0
2002-01-15,50.747002,51.371799,50.0364,50.411201,24.739849,10600681.0
2002-01-16,50.778301,50.996899,49.372501,50.020699,24.548208,8311004.0
2002-01-17,49.5131,50.442501,49.286598,49.778599,24.429396,12504521.0
2002-01-18,51.528,51.528,48.185501,48.669701,23.885193,14856972.0
2002-01-21,48.888302,49.310101,48.576,48.794601,23.946491,6794641.0
2002-01-22,48.732201,49.7943,48.2714,48.825901,23.961851,12548287.0
2002-01-23,48.732201,49.497501,48.5369,49.146099,24.118992,7526083.0
2002-01-24,49.278801,49.5131,48.654099,48.9743,24.034672,5390690.0
2002-01-25,49.192902,49.200699,48.732201,49.169498,24.130468,3912460.0
2002-01-28,49.356899,50.606499,48.833698,49.114799,24.10363,15044228.0
2002-01-29,49.356899,49.739601,49.0289,49.4506,24.268421,9609694.0
2002-01-30,49.185101,49.6693,48.2948,49.052299,24.072954,9107488.0
2002-01-31,50.137901,50.137901,46.483002,46.873501,23.003683,43379485.0
2002-02-01,46.9594,47.701302,46.5611,46.9594,23.045843,28591338.0
2002-02-04,47.8731,47.8731,46.334599,47.2952,23.21064,12275048.0
2002-02-05,46.545399,47.1702,45.623901,45.905102,22.528435,20968925.0
2002-02-06,46.0769,46.4674,45.350601,45.561401,22.359758,28115004.0
2002-02-07,45.608299,49.653702,45.600498,48.099602,23.60541,51960419.0
2002-02-08,48.107399,49.122601,47.826199,48.607201,23.854521,27360820.0
2002-02-11,49.044498,49.5131,47.966801,48.201099,23.65522,15553701.0
2002-02-12,48.4198,49.122601,48.060501,48.2948,23.701208,18504855.0
2002-02-13,48.4198,48.888302,48.302601,48.4198,23.76255,21673241.0
2002-02-14,48.794601,49.419399,48.435398,48.6619,23.881365,12848410.0
2002-02-15,48.888302,49.9505,48.5994,49.294399,24.191771,31854632.0
2002-02-18,49.6693,50.262798,49.403801,49.7864,24.433218,22755691.0
2002-02-19,50.012901,50.450298,49.747398,50.114498,24.594244,18294922.0
2002-02-20,49.591202,49.739601,48.9118,49.520901,24.302933,11829970.0
2002-02-21,49.7318,50.137901,48.8102,49.106998,24.099798,9042626.0
2002-02-22,48.888302,49.255402,48.825901,49.185101,24.138132,5334753.0
2002-02-25,49.231998,49.474098,48.888302,49.1539,24.122818,5531689.0
2002-02-26,49.5756,50.606499,49.294399,50.1926,24.632574,18492908.0
2002-02-27,50.606499,51.582699,49.708401,50.879799,24.969822,46187893.0
2002-02-28,51.0438,51.442101,47.646599,48.084,23.597755,38256048.0
2002-03-01,48.107399,50.715801,47.677799,50.3409,24.705353,28910847.0
2002-03-04,52.1684,53.105499,48.732201,48.989899,24.042336,72611186.0
2002-03-05,49.8255,49.888,48.747799,49.005501,24.04999,28000831.0
2002-03-06,48.107399,50.216,47.857498,48.0527,23.582392,21334256.0
2002-03-07,48.4198,48.794601,47.8965,48.622799,23.862179,14028906.0
2002-03-08,48.716499,49.122601,47.740299,47.943401,23.528755,11677414.0
2002-03-11,48.3339,48.3339,46.397099,46.6157,22.877171,25472244.0
2002-03-12,46.686001,46.7719,45.530201,45.647301,22.401915,16729773.0
2002-03-13,45.7645,46.639198,45.608299,45.866001,22.509243,17733123.0
2002-03-14,46.397099,46.607899,45.967499,46.4674,22.80439,10126357.0
2002-03-15,46.584499,48.3339,46.584499,48.1152,23.613068,26955981.0
2002-03-18,48.529099,48.857101,47.6544,47.904301,23.50956,13187471.0
2002-03-19,47.951199,48.060501,46.584499,46.795399,22.965359,10459157.0
2002-03-20,47.014,47.615398,46.6236,47.4436,23.283468,15120480.0
2002-03-21,47.1702,47.584099,47.029701,47.4123,23.26811,7375091.0
2002-03-22,46.842201,47.576302,46.4049,47.451401,23.287302,12252473.0
2002-03-26,47.2327,47.248299,46.670399,46.8578,22.995979,8063618.0
2002-03-27,47.310799,47.388901,46.053501,46.873501,23.003683,15017216.0
2002-03-28,47.014,47.365501,46.475201,46.904701,23.018995,19268847.0
2002-04-01,47.115601,48.154202,46.748501,47.1936,23.160778,16119034.0
2002-04-02,46.935902,47.521702,46.935902,47.4123,23.26811,9615917.0
2002-04-03,47.396702,47.396702,46.475201,46.693802,22.915499,6748557.0
2002-04-04,46.935902,49.966099,46.935902,47.693501,23.406109,63235696.0
2002-04-05,47.834,48.576,47.638802,47.7481,23.432901,21274573.0
2002-04-08,47.9902,48.138599,47.178001,47.326401,23.225956,11022762.0
2002-04-09,47.404499,47.506001,46.732899,46.881302,23.007511,9047703.0
2002-04-10,46.8578,47.2015,45.9832,46.272099,22.708538,17091896.0
2002-04-11,46.568901,46.928101,46.123699,46.319,22.731562,5171173.0
2002-04-12,46.365799,46.826599,46.1628,46.584499,22.861855,6545001.0
2002-04-15,46.545399,46.8344,45.819199,45.991001,22.570589,4149218.0
2002-04-16,45.9207,46.1315,44.882,45.147499,22.156631,9654530.0
2002-04-17,45.5849,45.670799,45.084999,45.303699,22.23329,6006359.0
2002-04-18,45.608299,46.194,45.452099,45.662998,22.409618,12362773.0
2002-04-19,45.694199,46.701599,44.0854,44.468102,21.82321,12307027.0
2002-04-22,44.5149,45.209999,43.772999,44.866402,22.018679,11249251.0
2002-04-23,45.014801,46.0144,44.694599,45.483299,22.32143,23452913.0
2002-04-24,45.7645,49.9505,45.139702,45.241199,22.202616,7687218.0
2002-04-25,45.374001,45.436501,44.5462,44.827301,21.999493,10819219.0
2002-04-26,44.905399,45.436501,44.6087,45.0616,22.114473,7232773.0
2002-04-29,45.139702,45.139702,42.585999,42.999901,21.102673,30216503.0
2002-04-30,42.952999,43.687099,42.726501,43.476299,21.336473,10810262.0
2002-05-02,44.350899,44.671101,43.9683,44.413399,21.796364,8387288.0
2002-05-03,44.5149,45.288101,44.468102,44.960098,22.064661,11093521.0
2002-05-06,44.991299,45.452099,44.928902,45.2491,22.206495,8691905.0
2002-05-07,45.139702,45.967499,44.8508,45.787899,22.470917,7708794.0
2002-05-08,45.9207,46.1394,45.077202,45.288101,22.225636,11297173.0
2002-05-09,45.686401,46.0378,45.178799,45.5224,22.34062,7762247.0
2002-05-10,45.545799,45.655201,44.530602,44.991299,22.079973,8420363.0
2002-05-13,45.295898,45.295898,44.561798,44.671101,21.922832,5461078.0
2002-05-14,44.952301,45.1241,44.202599,44.311901,21.746553,5771163.0
2002-05-15,44.468102,44.827301,43.765202,44.186901,21.685209,6947696.0
2002-05-16,44.3587,44.405602,42.976501,43.405998,21.301975,8542769.0
2002-05-17,43.577801,44.897598,43.0467,43.858898,21.524237,18467587.0
2002-05-20,45.2491,45.264702,42.5625,43.1404,21.171625,15580796.0
2002-05-21,42.578201,42.695301,38.829498,40.961601,20.102362,36290509.0
2002-05-22,40.836601,41.000599,39.829201,40.414902,19.834055,13567367.0
2002-05-23,40.297699,40.578899,39.157501,39.680801,19.473791,13044558.0
2002-05-24,40.657001,42.796799,40.657001,42.2658,20.742403,20430437.0
2002-05-27,42.9062,42.9062,41.4067,42.070499,20.646563,11475305.0
2002-05-28,41.8284,41.8284,40.3134,40.6101,19.929857,15160469.0
2002-05-29,42.952999,42.952999,40.180599,41.438,20.336151,11291776.0
2002-05-30,40.664799,42.117401,40.664799,40.836601,20.041018,13901032.0
2002-05-31,41.063099,41.547298,39.938499,41.156799,20.198153,13801616.0
2002-06-03,41.789398,42.476601,40.9538,42.2267,20.723217,16998524.0
2002-06-04,42.250099,42.937401,41.875301,42.640598,20.92634,13579980.0
2002-06-05,42.640598,43.343498,42.484402,42.859299,21.033672,12113952.0
2002-06-06,42.952999,43.2654,42.234501,42.9921,21.098845,11610151.0
2002-06-07,42.796799,43.101398,42.367298,42.914001,21.060514,10481732.0
2002-06-10,43.280998,44.5149,43.280998,44.343102,21.761868,12182476.0
2002-06-11,44.983501,45.514599,44.772701,45.171001,22.168167,14262002.0
2002-06-12,45.053799,45.053799,44.4212,44.717999,21.945852,7053206.0
2002-06-13,44.827301,45.131901,44.3587,44.444698,21.811724,5315770.0
2002-06-14,44.343102,44.3587,43.640301,44.0229,21.604725,8273973.0
2002-06-17,44.655499,44.655499,44.1245,44.499298,21.83852,5054215.0
2002-06-18,44.671101,45.139702,44.093201,44.257198,21.719706,5313984.0
2002-06-19,44.202599,45.108501,43.57,44.772701,21.972698,15760554.0
2002-06-20,44.811699,45.030399,44.264999,44.757,21.964991,7848736.0
2002-06-21,44.827301,44.827301,44.038601,44.343102,21.761868,5289264.0
2002-06-24,44.5149,44.5149,43.913601,44.327499,21.754208,4835831.0
2002-06-25,43.2654,43.983898,41.859699,42.609402,20.911036,64918673.0
2002-06-26,42.1721,42.390701,41.391102,41.7113,20.47028,20105735.0
2002-06-27,42.094002,42.6875,41.555099,42.4454,20.830547,18372000.0
2002-06-28,42.484402,42.484402,41.789398,42.0783,20.650391,11561775.0
2002-07-01,42.179901,42.796799,41.945599,42.437599,20.826717,5572959.0
2002-07-02,42.343899,42.476601,41.602001,41.719101,20.474108,6155642.0
2002-07-03,41.703499,42.640598,41.562901,41.883099,20.554594,15174669.0
2002-07-04,42.0159,42.3204,41.625401,41.703499,20.466454,6624806.0
2002-07-05,41.859699,41.9846,40.961601,41.125599,20.182837,13705876.0
2002-07-08,40.6101,42.765598,40.6101,42.460999,20.8382,29458491.0
2002-07-09,42.492199,43.515301,42.187698,43.249802,21.225313,23434577.0
2002-07-10,42.796799,43.57,42.796799,43.320099,21.259811,17386852.0
2002-07-11,43.1092,43.2029,41.3442,41.492599,20.362951,16447052.0
2002-07-12,41.937801,42.070499,41.2896,41.438,20.336151,9972586.0
2002-07-15,41.703499,41.703499,40.6101,41.5238,20.378262,6763078.0
2002-07-16,41.547298,41.750301,40.000999,40.282101,19.768887,14448176.0
2002-07-17,40.180599,40.375801,39.3293,39.657299,19.462257,23827162.0
2002-07-18,39.829201,40.6726,39.6964,40.508598,19.880043,11421910.0
2002-07-19,39.985401,40.9772,39.985401,40.578899,19.914541,14515907.0
2002-07-22,40.141499,40.282101,39.673,40.110298,19.684568,8966022.0
2002-07-23,39.766701,40.578899,39.469898,40.102501,19.680742,14874636.0
2002-07-24,40.0634,40.1259,39.063801,39.290298,19.282146,14074849.0
2002-07-25,39.829201,40.5555,39.056,39.3293,19.301287,38665657.0
2002-07-26,39.345001,39.345001,38.095402,38.3297,18.810722,18674178.0
2002-07-29,38.196899,39.134102,37.298801,38.6968,18.990879,27734673.0
2002-07-30,39.266899,39.4855,38.314098,38.548401,18.918049,19904055.0
2002-07-31,38.259399,38.6968,37.650299,38.165699,18.73024,21846450.0
2002-08-01,38.501499,38.891998,37.915798,38.275002,18.783875,12489667.0
2002-08-02,37.814301,38.189098,37.337898,37.9314,18.615253,12721880.0
2002-08-05,38.2672,38.361,37.767399,38.103199,18.69956,13887382.0
2002-08-06,37.9548,38.103199,37.580002,37.728401,18.515629,10762692.0
2002-08-07,38.111,38.556198,37.4394,37.681499,18.492611,15806293.0
2002-08-08,37.759602,37.908001,36.135201,36.416401,17.87175,23445998.0
2002-08-09,36.564701,36.806801,35.8619,36.6506,17.986681,21570259.0
2002-08-12,37.1348,38.001701,36.596001,37.634701,18.469643,28427950.0
2002-08-13,37.876801,38.111,37.689301,37.884602,18.592285,9949691.0
2002-08-14,37.814301,38.033001,37.1973,37.2598,18.285656,15478601.0
2002-08-16,37.642502,38.095402,37.5331,37.923599,18.611427,12648112.0
2002-08-19,38.126701,38.532799,38.126701,38.306301,18.79924,13156247.0
2002-08-20,38.501499,39.126301,38.3297,38.8764,19.079021,20932131.0
2002-08-21,38.899799,39.2122,38.236,38.2985,18.795412,12748994.0
2002-08-22,38.579601,38.954498,38.423401,38.681099,18.983171,11476112.0
2002-08-23,39.0326,39.1185,38.517101,39.009201,19.144196,9038311.0
2002-08-26,39.056,39.4855,38.923199,39.196602,19.236166,10552087.0
2002-08-27,40.6101,40.6101,38.423401,38.517101,18.902691,8562751.0
2002-08-28,38.345299,38.579601,38.1423,38.376598,18.833736,6126256.0
2002-08-29,38.2672,39.048199,38.2048,38.985699,19.132664,13176357.0
2002-08-30,39.157501,40.047798,38.891998,39.907299,19.584946,21648214.0
2002-09-02,40.6101,41.859699,40.6101,41.430099,20.332273,26419618.0
2002-09-03,41.609798,41.687901,40.781898,41.281799,20.259497,13741492.0
2002-09-04,40.922501,42.3204,40.7663,42.062698,20.642731,31594851.0
2002-09-05,42.1721,42.304798,41.391102,41.539501,20.385969,13596114.0
2002-09-06,41.547298,41.9221,41.117699,41.492599,20.362951,16098924.0
2002-09-09,41.3755,41.547298,40.258701,40.758499,20.002684,15817247.0
2002-09-11,40.7663,40.938099,40.0634,40.203999,19.730556,13228645.0
2002-09-12,40.266499,41.180199,40.219601,40.688202,19.968187,17842552.0
2002-09-13,40.7897,41.383301,40.2509,40.453899,19.853195,23703206.0
2002-09-16,40.6101,40.7976,40.141499,40.3055,19.780371,13543122.0
2002-09-17,40.3368,41.0709,40.3368,40.860001,20.052498,8553768.0
2002-09-18,40.6101,40.8913,40.297699,40.3993,19.826408,7860811.0
2002-09-19,40.5242,40.5242,39.907299,40.3134,19.784246,9669595.0
2002-09-20,39.829201,40.203999,39.524601,39.907299,19.584946,11253784.0
2002-09-23,40.141499,40.9147,39.829201,40.6101,19.929857,11663182.0
2002-09-24,40.453899,40.813202,39.719799,39.907299,19.584946,15475823.0
2002-09-25,39.688599,39.9776,39.3606,39.883801,19.573412,7758271.0
2002-09-26,40.141499,40.1572,39.7901,39.938499,19.60026,3740307.0
2002-09-27,39.946301,40.532001,39.641701,40.289902,19.772711,11943515.0
2002-09-30,40.180599,40.6101,40.1572,40.3055,19.780371,14435839.0
2002-10-01,40.000999,40.219601,38.899799,39.048199,19.163332,13289217.0
2002-10-03,38.891998,38.9701,37.5644,37.814301,18.557785,31316662.0
2002-10-04,37.6581,37.7752,36.7131,36.884899,18.101673,25360126.0
2002-10-07,36.705299,37.743999,36.642799,37.509701,18.408298,12974837.0
2002-10-08,37.587799,38.0798,37.455002,37.853298,18.57692,8526597.0
2002-10-09,37.915798,38.0173,37.126999,37.236401,18.27417,9249991.0
2002-10-10,37.0177,37.392601,36.7444,37.002102,18.159189,9572177.0
2002-10-11,39.204399,39.204399,37.189499,37.423801,18.366142,8243370.0
2002-10-14,37.642502,38.0173,37.486301,37.829899,18.565439,6703715.0
2002-10-16,38.033001,38.618698,37.923599,38.1423,18.718756,12593379.0
2002-10-17,38.033001,38.236,37.743999,38.0564,18.676596,7729620.0
2002-10-18,38.220402,38.6343,37.728401,37.939201,18.619078,9099197.0
2002-10-21,38.111,38.1423,37.673698,37.822102,18.561615,5076335.0
2002-10-22,37.970501,38.001701,37.337898,37.4785,18.392984,7137179.0
2002-10-23,37.1427,37.1427,36.767799,36.853699,20.711292,8734820.0
2002-10-24,36.705299,37.0177,35.783798,35.908699,20.180218,18384049.0
2002-10-25,35.846199,36.064899,34.6045,34.838799,19.578945,30257491.0
2002-10-28,34.799801,35.080898,34.0578,34.3312,19.293682,18440729.0
2002-10-29,35.2215,36.3148,35.0028,36.0103,20.237312,36547691.0
2002-10-30,36.330399,36.845901,36.330399,36.611599,20.575233,24685774.0
2002-10-31,37.025501,42.0783,37.025501,41.4692,23.305147,233006037.0
2002-11-01,41.515999,41.812801,39.321499,40.258701,22.624861,145253845.0
2002-11-04,41.086498,41.281799,40.657001,41.117699,23.107605,33079362.0
2002-11-05,41.391102,41.391102,40.563301,40.7976,22.927713,32823499.0
2002-11-07,41.156799,42.3829,40.235298,40.5555,22.791658,57523268.0
2002-11-08,39.673,40.9459,39.673,40.297699,22.646778,43771654.0
2002-11-11,40.297699,40.360199,39.7589,39.985401,22.471264,18621544.0
2002-11-12,39.673,40.875599,39.618301,40.7351,22.89259,35714394.0
2002-11-13,42.132999,42.132999,40.6726,41.055302,23.072535,52238402.0
2002-11-14,41.156799,41.500401,40.961601,41.3755,23.252483,32385636.0
2002-11-15,41.719101,42.094002,41.562901,41.8909,23.542137,31424004.0
2002-11-18,41.859699,43.2342,41.719101,42.460999,23.862524,42449942.0
2002-11-20,42.5625,43.405998,42.3283,42.710899,24.00296,47702111.0
2002-11-21,42.9921,43.2654,42.6875,42.9062,24.112719,27870505.0
2002-11-22,43.187302,45.046001,43.187302,44.569599,25.047533,86793741.0
2002-11-25,44.436901,45.561401,44.007301,44.757,25.152843,60596771.0
2002-11-26,45.2491,46.201801,45.225601,45.670799,25.666386,88688950.0
2002-11-27,45.530201,45.756699,44.694599,44.874199,25.218706,44954193.0
2002-11-28,45.295898,45.756699,45.1632,45.420898,25.525946,45274893.0
2002-11-29,45.686401,46.0378,44.319698,44.967899,25.271366,50762995.0
2002-12-02,45.2803,46.412701,44.983501,46.006599,25.855103,37821610.0
2002-12-03,46.537601,47.131199,45.2178,45.506802,25.574223,50088181.0
2002-12-04,45.7645,45.9753,44.796101,45.686401,25.675154,58702478.0
2002-12-05,46.029999,46.5298,45.686401,45.9832,25.841955,41852929.0
2002-12-06,46.092499,46.701599,45.772301,46.2565,25.995546,23494912.0
2002-12-09,46.701599,47.521702,45.4911,45.756699,25.714661,52238620.0
2002-12-10,45.436501,45.959702,44.9991,45.819199,25.749781,29448241.0
2002-12-11,46.061298,46.3736,45.389599,45.709801,25.688307,26536218.0
2002-12-12,45.7645,46.006599,45.319302,45.897301,25.793674,25649922.0
2002-12-13,44.983501,46.6548,44.983501,46.3815,26.065794,24269782.0
2002-12-16,47.1702,47.1702,46.0769,46.186199,25.956038,42750384.0
2002-12-17,46.2799,46.514198,45.6161,45.936298,25.815598,31662799.0
2002-12-18,46.006599,46.2174,45.084999,45.2803,25.446932,22749058.0
2002-12-19,45.2178,45.358398,44.647701,45.1553,25.376684,24786790.0
2002-12-20,45.139702,45.7411,45.139702,45.420898,25.525946,23375867.0
2002-12-23,45.600498,45.608299,45.069401,45.241199,25.424957,16154676.0
2002-12-24,45.178799,45.647301,44.077599,45.537998,25.591755,23752210.0
2002-12-26,45.725399,47.279598,45.686401,46.935902,26.377356,70096697.0
2002-12-27,47.248299,47.857498,46.420502,46.686001,26.236917,66262660.0
2002-12-30,46.389301,46.725101,45.936298,46.4674,26.114069,26701866.0
2002-12-31,46.842201,46.842201,46.397099,46.537601,26.153522,24285474.0
2003-01-01,46.9828,47.092098,46.4049,46.514198,26.140368,21675360.0
2003-01-02,46.6782,46.6782,45.702,45.842602,25.762941,18354899.0
2003-01-03,46.092499,46.1315,44.842899,44.9757,25.275753,33257296.0
2003-01-06,44.928902,45.053799,44.382198,44.4837,24.99925,22208822.0
2003-01-07,44.679001,44.921101,44.405602,44.5228,25.021231,17353112.0
2003-01-08,44.569599,45.436501,44.538399,45.131901,25.363535,16436001.0
2003-01-09,45.374001,46.5298,45.334999,46.287701,26.013081,36529950.0
2003-01-10,46.670399,46.701599,45.608299,46.397099,26.07456,28023271.0
2003-01-13,46.389301,46.4361,45.998798,46.115898,25.916527,16900460.0
2003-01-14,45.748901,46.0769,45.530201,45.998798,25.850719,18387001.0
2003-01-15,45.608299,45.842602,44.889801,45.420898,25.525946,25394040.0
2003-01-16,45.420898,45.756699,45.0382,45.5224,25.582989,15751591.0
2003-01-17,45.686401,45.881599,45.389599,45.662998,25.662003,12093637.0
2003-01-20,45.694199,45.912899,45.1007,45.272499,25.442549,9480149.0
2003-01-21,45.295898,45.7645,44.983501,45.623901,25.640034,11925217.0
2003-01-22,45.686401,46.4674,45.499001,46.240898,25.986774,24810991.0
2003-01-23,46.389301,46.8578,45.545799,45.717602,25.692684,21023255.0
2003-01-24,45.827,45.827,43.929199,44.1479,24.810541,26118478.0
2003-01-27,44.0854,44.499298,42.234501,42.695301,23.994198,31245827.0
2003-01-28,42.2267,43.687099,42.062698,43.523102,24.459408,33673628.0
2003-01-29,48.4198,48.4198,42.3829,42.664101,23.976662,19865788.0
2003-01-30,42.664101,43.093601,41.6488,41.9221,23.559668,33205949.0
2003-01-31,41.703499,43.655899,41.125599,42.9608,24.143406,78746347.0
2003-02-03,44.046398,44.1245,43.195099,43.944801,24.696402,26124003.0
2003-02-04,44.389999,44.7258,43.772999,43.952599,24.700783,28673679.0
2003-02-05,43.687099,44.3587,43.366901,44.132301,24.801773,21537075.0
2003-02-06,44.202599,44.647701,44.062,44.5228,25.021231,18987944.0
2003-02-07,44.592999,44.796101,43.3279,43.851101,24.643742,25254641.0
2003-02-10,43.8433,44.186901,43.577801,43.991699,24.722755,18687930.0
2003-02-11,44.077599,44.3353,43.7808,44.1166,24.792946,15764786.0
2003-02-12,43.976101,44.186901,43.5075,43.921398,24.68325,16855874.0
2003-02-14,43.9995,44.499298,43.765202,44.374401,24.937836,23742773.0
2003-02-17,44.889801,45.686401,44.8508,45.577099,25.613729,20255813.0
